customer_id,name,email,country,effective_from,effective_to,is_current
645,Luuk Bakker,luuk.bakker236@shop.eu,UK,2025-01-04,,1
646,Sanne Bakker,sanne.bakker581@mail.nl,BE,2024-12-18,,1
647,Casey Maas,casey.maas914@corp.local,DE,2024-12-27,,1
648,Drew Klein,drew.klein68@example.com,NL,2025-03-02,,1
649,Lars Kok,lars.kok391@corp.local,UK,2024-12-20,2025-05-19,0
649,Lars Kok,lars.kok391@corp.local,DE,2025-05-19,,1
650,Jesse De Vries,jesse.de.vries583@shop.eu,FR,2025-02-17,2025-10-25,0
650,Jesse De Vries,jesse.de.vries583@shop.eu,BE,2025-10-25,,1
651,Alex Bos,alex.bos51@shop.eu,NL,2025-01-16,,1
652,Jesse Kok,jesse.kok81@retail.co.uk,NL,2025-02-25,,1
653,Jordan Meijer,jordan.meijer524@corp.local,BE,2025-01-09,,1
654,Finn Kok,,FR,2025-01-22,,1
655,Eva Bos,eva.bos416@shop.eu,BE,2025-02-13,,1
656,Casey Hendriks,casey.hendriks830@shop.eu,UK,2024-11-24,,1
657,Alex Hendriks,alex.hendriks231@mail.nl,FR,2025-03-05,,1
658,Jordan Bos,jordan.bos913@example.com,BE,2025-03-07,,1
659,Alex De Vries,,UK,2025-01-03,2025-06-17,0
659,Alex De Vries,,DE,2025-06-17,,1
660,Sam Bos,sam.bos436@retail.co.uk,UK,2024-11-27,,1
661,Luuk Visser,luuk.visser867@mail.nl,DE,2024-12-10,,1
662,Chris Visser,chris.visser427@example.com,UK,2025-02-13,,1
663,Romy Mulder,romy.mulder421@corp.local,NL,2025-01-09,2025-09-18,0
663,Romy Mulder,romy.mulder421@corp.local,FR,2025-09-18,,1
664,Romy Bos,romy.bos286@shop.eu,FR,2024-12-21,2025-05-22,0
664,Romy Bos,romy.bos286@shop.eu,BE,2025-05-22,,1
665,Drew Vos,dréw.vos246@rétàil.co.uk,NL,2024-12-09,,1
666,Eva Visser,eva.visser599@retail.co.uk,DE,2025-03-05,2025-09-15,0
666,Eva Visser,eva.visser599@retail.co.uk,UK,2025-09-15,,1
667,Jesse Kok,jéssé.kok864@màil.nl,NL,2025-02-12,,1
668,Avery Klein,avery.klein447@retail.co.uk,BE,2025-01-07,,1
669,Robin Kuipers,robin.kuipers679@example.com,FR,2025-02-20,,1
670,Lars Kuipers,lars.kuipers186@example.com,DE,2025-03-12,,1
671,Lars van Dijk,lars.van.dijk564@shop.eu,DE,2025-01-04,2025-07-01,0
671,Lars van Dijk,lars.van.dijk564@shop.eu,NL,2025-07-01,,1
672,Noa Bakker,noa.bakker344@shop.eu,FR,2024-12-06,,1
673,Alex Bakker,alex.bakker383@mail.nl,FR,2024-12-10,2025-08-07,0
673,Alex Bakker,alex.bakker383@mail.nl,BE,2025-08-07,,1
674,Eva de Boer,eva.de.boer318@mail.nl,DE,2025-01-15,,1
675,Jesse Smit,jesse.smit826@mail.nl,NL,2025-02-07,2025-11-12,0
675,Jesse Smit,jesse.smit826@mail.nl,UK,2025-11-12,,1
676,Lars de Boer,lars.de.boer414@example.com,DE,2025-02-16,,1
677,Luuk Visser,luuk.visser128@retail.co.uk,DE,2025-03-13,,1
678,Noa Hendriks,noa.hendriks323@retail.co.uk,FR,2025-01-03,,1
679,Jamie de Boer,jamie.de.boer235@shop.eu,UK,2025-01-12,,1
680,Eva Klein,eva.klein367@retail.co.uk,FR,2025-02-04,,1
681,Luuk van Dijk,luuk.van.dijk111@mail.nl,UK,2025-03-13,,1
682,Romy Vos,romy.vos209@retail.co.uk,BE,2025-01-31,,1
683,Luuk Peters,,BE,2025-03-10,,1
684,Luuk Scholten,luuk.scholten572@retail.co.uk,FR,2024-11-23,,1
685,Jesse Hendriks,,DE,2024-12-16,,1
686,Lars van Dijk,làrs.vàn.dijk712@shop.éu,FR,2025-02-03,,1
687,Luuk Kuipers,luuk.kuipers680@corp.local,DE,2025-03-01,,1
688,Casey Klein,casey.klein900@example.com,BE,2024-12-27,,1
689,Romy van Leeuwen,romy.van.leeuwen34@mail.nl,DE,2025-02-03,,1
690,Luuk De Vries,luuk.de.vries529@shop.eu,DE,2025-01-15,,1
691,Milan Smit,milan.smit131@retail.co.uk,DE,2025-03-05,,1
692,Chris van Leeuwen,chris.van.leeuwen428@example.com,BE,2025-02-28,,1
693,Chris Klein,chris.klein357@shop.eu,NL,2025-02-18,,1
694,Kai Jansen,,BE,2024-12-07,2025-08-30,0
694,Kai Jansen,,NL,2025-08-30,,1
695,Sam Mulder,sam.mulder368@corp.local,FR,2024-12-27,,1
696,Jordan De Vries,jordan.de.vries223@mail.nl,FR,2024-11-30,,1
697,Robin Kuipers,robin.kuipers500@retail.co.uk,UK,2025-03-05,,1
698,Jamie de Boer,,NL,2024-11-22,,1
699,Avery Peters,avery.peters624@retail.co.uk,BE,2025-02-07,,1
700,Sam Vos,,NL,2025-03-01,,1
701,Romy Kok,romy.kok208@mail.nl,UK,2024-12-07,,1
702,Avery Visser,avery.visser743@retail.co.uk,NL,2025-01-05,,1
703,Finn Vos,finn.vos752@example.com,DE,2025-02-25,,1
704,Milan van Dijk,milan.van.dijk617@mail.nl,UK,2024-12-01,,1
705,Milan Peters,milan.peters799@example.com,DE,2025-01-03,,1
706,Sanne van Leeuwen,sanne.van.leeuwen923@corp.local,BE,2025-01-24,,1
707,Alex van Leeuwen,alex.van.leeuwen516@example.com,UK,2024-12-17,,1
708,Romy Klein,romy.kléin492@corp.locàl,BE,2025-03-16,,1
709,Taylor Bos,taylor.bos506@corp.local,FR,2025-01-20,,1
710,Taylor Mulder,taylor.mulder688@example.com,DE,2024-12-26,,1
711,Casey Meijer,casey.meijer257@example.com,BE,2025-02-17,,1
712,Taylor van Dijk,taylor.van.dijk378@shop.eu,UK,2025-01-09,,1
713,Chris Hendriks,chris.hendriks477@example.com,UK,2025-02-25,2025-09-03,0
713,Chris Hendriks,chris.hendriks477@example.com,DE,2025-09-03,,1
714,Eva van Dijk,eva.van.dijk363@mail.nl,DE,2025-03-16,,1
715,Casey Klein,casey.klein458@example.com,NL,2025-02-22,,1
716,Jamie de Boer,jàmié.dé.boér82@shop.éu,BE,2025-02-26,,1
717,Robin Hendriks,robin.hendriks707@corp.local,BE,2025-01-05,2025-06-11,0
717,Robin Hendriks,robin.hendriks707@corp.local,NL,2025-06-11,,1
718,Jamie De Vries,jamie.de.vries123@shop.eu,FR,2025-02-12,,1
719,Eva Visser,eva.visser180@mail.nl,BE,2025-01-12,,1
720,Robin Visser,robin.visser630@corp.local,NL,2025-01-07,,1
721,Alex van Leeuwen,alex.van.leeuwen165@example.com,FR,2024-12-17,,1
722,Luuk Jansen,luuk.jansen155@shop.eu,DE,2024-12-04,,1
723,Kai Visser,kai.visser617@corp.local,FR,2025-02-13,,1
724,Chris Scholten,chris.scholtén678@shop.éu,FR,2025-01-17,,1
725,Avery De Vries,avery.de.vries304@corp.local,UK,2024-11-30,,1
726,Casey Klein,càséy.kléin602@corp.locàl,UK,2024-12-20,,1
727,Sanne Vos,,DE,2025-02-18,2025-08-26,0
727,Sanne Vos,,UK,2025-08-26,,1
728,Casey Maas,casey.maas309@retail.co.uk,NL,2025-02-28,,1
729,Finn Scholten,,UK,2025-02-08,,1
730,Milan De Vries,milan.de.vries777@retail.co.uk,FR,2024-12-08,,1
731,Jordan De Vries,jordan.de.vries949@example.com,NL,2025-03-14,,1
732,Eva Kok,,FR,2024-11-28,2025-08-21,0
732,Eva Kok,,BE,2025-08-21,,1
733,Alex Jansen,alex.jansen722@shop.eu,NL,2025-03-10,,1
734,Casey Willems,casey.willems482@example.com,FR,2025-01-04,,1
735,Jamie Kuipers,jamie.kuipers389@example.com,BE,2025-01-02,2025-07-25,0
735,Jamie Kuipers,jamie.kuipers389@example.com,UK,2025-07-25,,1
736,Jesse Scholten,jesse.scholten11@example.com,BE,2024-12-18,,1
737,Alex Smit,alex.smit100@retail.co.uk,DE,2024-11-19,,1
738,Milan van Leeuwen,milan.van.leeuwen299@example.com,NL,2025-01-04,,1
739,Lars de Boer,lars.de.boer824@mail.nl,NL,2024-12-01,,1
740,Romy de Boer,romy.de.boer354@retail.co.uk,FR,2024-12-25,,1
741,Jordan Kok,jordan.kok66@mail.nl,UK,2024-12-08,,1
742,Avery Vos,àvéry.vos355@shop.éu,FR,2024-11-24,,1
743,Jesse Scholten,jéssé.scholtén696@éxàmplé.com,NL,2025-01-11,,1
744,Lars van Dijk,lars.van.dijk657@shop.eu,BE,2025-01-13,,1
745,Sanne Kuipers,sànné.kuipérs688@rétàil.co.uk,BE,2025-03-14,,1
746,Luuk van Dijk,luuk.van.dijk991@mail.nl,BE,2025-01-14,,1
747,Jesse Visser,,UK,2024-12-04,,1
748,Robin Maas,,BE,2025-01-10,2025-05-11,0
748,Robin Maas,,FR,2025-05-11,,1
749,Finn Mulder,finn.mulder534@shop.eu,UK,2024-12-11,,1
750,Sanne de Boer,sanne.de.boer232@example.com,BE,2025-01-01,,1
751,Kai van Dijk,kai.van.dijk966@shop.eu,BE,2025-01-02,,1
752,Casey Scholten,casey.scholten990@retail.co.uk,FR,2024-12-18,,1
753,Robin Klein,robin.klein551@corp.local,NL,2025-01-23,,1
754,Sanne Hendriks,sanne.hendriks652@corp.local,BE,2025-01-29,,1
755,Eva De Vries,eva.de.vries465@mail.nl,UK,2024-12-20,,1
756,Eva Kok,eva.kok32@retail.co.uk,UK,2025-02-21,,1
757,Drew de Boer,drew.de.boer210@corp.local,FR,2024-11-21,,1
758,Jamie Hendriks,jamie.hendriks833@shop.eu,DE,2025-02-08,,1
759,Milan Maas,milan.maas541@retail.co.uk,NL,2025-03-11,,1
760,Jesse Hendriks,,NL,2025-01-09,,1
761,Romy Klein,romy.klein186@mail.nl,UK,2025-03-04,,1
762,Lars Bakker,lars.bakker560@mail.nl,FR,2024-12-29,,1
763,Kai Klein,kai.klein213@shop.eu,UK,2024-12-22,,1
764,Finn Scholten,finn.scholten17@example.com,NL,2025-03-15,2025-08-01,0
764,Finn Scholten,finn.scholten17@example.com,UK,2025-08-01,,1
765,Jordan Mulder,jordan.mulder954@shop.eu,NL,2024-12-19,,1
766,Taylor Kok,,UK,2024-12-27,,1
767,Drew Peters,dréw.pétérs978@éxàmplé.com,NL,2024-12-29,2025-07-12,0
767,Drew Peters,dréw.pétérs978@éxàmplé.com,DE,2025-07-12,,1
768,Romy Bos,romy.bos391@retail.co.uk,UK,2025-02-23,,1
769,Taylor van Leeuwen,taylor.van.leeuwen708@corp.local,DE,2025-02-19,,1
770,Eva Scholten,évà.scholtén252@corp.locàl,BE,2024-12-09,,1
771,Sanne van Leeuwen,sanne.van.leeuwen583@mail.nl,NL,2025-03-08,,1
772,Lars Scholten,lars.scholten740@corp.local,NL,2025-02-05,,1
773,Milan Mulder,milan.mulder884@shop.eu,DE,2025-03-09,,1
774,Sam Maas,sam.maas94@example.com,BE,2025-02-18,,1
775,Alex van Dijk,alex.van.dijk897@mail.nl,NL,2024-12-26,2025-05-15,0
775,Alex van Dijk,alex.van.dijk897@mail.nl,UK,2025-05-15,,1
776,Alex De Vries,alex.de.vries815@example.com,NL,2025-01-26,,1
777,Noa Bakker,noa.bakker232@mail.nl,DE,2025-02-12,,1
778,Alex Hendriks,alex.hendriks456@shop.eu,UK,2024-11-28,,1
779,Taylor Maas,taylor.maas65@example.com,DE,2024-12-22,,1
780,Sam Smit,sam.smit209@corp.local,NL,2025-01-30,2025-07-03,0
780,Sam Smit,sam.smit209@corp.local,UK,2025-07-03,,1
781,Robin Scholten,robin.scholten859@retail.co.uk,FR,2025-01-11,,1
782,Chris Meijer,chris.meijer116@retail.co.uk,DE,2025-02-23,,1
783,Luuk Peters,luuk.peters200@retail.co.uk,DE,2024-12-04,2025-08-29,0
783,Luuk Peters,luuk.peters200@retail.co.uk,UK,2025-08-29,,1
784,Lars Peters,làrs.pétérs942@éxàmplé.com,UK,2024-11-18,,1
785,Romy Visser,romy.visser637@example.com,NL,2025-01-25,,1
786,Sam De Vries,sam.de.vries448@corp.local,DE,2024-11-26,,1
787,Jesse van Leeuwen,jéssé.vàn.lééuwén418@rétàil.co.uk,NL,2024-12-26,,1
788,Alex Kuipers,alex.kuipers866@shop.eu,NL,2024-12-14,,1
789,Jesse Klein,jesse.klein192@shop.eu,BE,2025-03-11,2025-08-27,0
789,Jesse Klein,jesse.klein192@shop.eu,NL,2025-08-27,,1
790,Romy Visser,romy.visser995@retail.co.uk,UK,2025-01-23,,1
791,Robin van Dijk,robin.van.dijk549@example.com,NL,2025-01-21,,1
792,Alex van Dijk,alex.van.dijk995@shop.eu,FR,2025-01-28,,1
793,Chris Visser,chris.vissér132@éxàmplé.com,NL,2025-02-07,,1
794,Jordan Bakker,jordan.bakker770@example.com,NL,2024-12-29,,1
795,Taylor Kuipers,taylor.kuipers815@example.com,FR,2024-12-29,,1
796,Robin De Vries,robin.de.vries477@corp.local,BE,2024-12-25,,1
797,Luuk Meijer,luuk.meijer611@mail.nl,NL,2025-02-17,,1
798,Sanne De Vries,sanne.de.vries809@retail.co.uk,BE,2024-11-27,,1
799,Lars Hendriks,lars.hendriks273@shop.eu,BE,2025-03-06,,1
800,Casey de Boer,casey.de.boer466@example.com,BE,2025-01-14,,1
801,Milan Willems,milan.willems883@shop.eu,DE,2024-12-22,,1
802,Chris Vos,chris.vos131@retail.co.uk,UK,2024-11-28,,1
803,Finn Visser,finn.visser330@shop.eu,DE,2025-02-10,,1
804,Drew Kuipers,drew.kuipers114@example.com,DE,2025-01-30,2025-08-16,0
804,Drew Kuipers,drew.kuipers114@example.com,FR,2025-08-16,,1
805,Jamie Vos,jamie.vos952@corp.local,BE,2025-01-02,2025-07-22,0
805,Jamie Vos,jamie.vos952@corp.local,UK,2025-07-22,,1
806,Kai Kuipers,kai.kuipers773@retail.co.uk,DE,2024-12-23,,1
807,Lars de Boer,lars.de.boer42@corp.local,NL,2024-11-26,,1
808,Noa Kok,noa.kok699@mail.nl,BE,2025-01-22,,1
809,Kai Visser,kai.visser953@example.com,UK,2024-11-18,,1
810,Taylor van Dijk,taylor.van.dijk749@mail.nl,NL,2025-01-02,2025-05-28,0
810,Taylor van Dijk,taylor.van.dijk749@mail.nl,FR,2025-05-28,,1
811,Romy Jansen,,NL,2024-12-28,2025-08-09,0
811,Romy Jansen,,UK,2025-08-09,,1
812,Noa van Dijk,noa.van.dijk586@retail.co.uk,NL,2024-12-15,2025-06-28,0
812,Noa van Dijk,noa.van.dijk586@retail.co.uk,BE,2025-06-28,,1
813,Jordan Klein,jordan.klein337@retail.co.uk,BE,2025-01-11,,1
814,Noa de Boer,noa.de.boer612@corp.local,UK,2025-01-21,,1
815,Lars Kok,,BE,2024-11-20,2025-06-03,0
815,Lars Kok,,NL,2025-06-03,,1
816,Avery Klein,avery.klein149@retail.co.uk,BE,2025-03-13,2025-09-23,0
816,Avery Klein,avery.klein149@retail.co.uk,DE,2025-09-23,,1
817,Drew van Dijk,drew.van.dijk862@corp.local,BE,2024-12-26,,1
818,Drew Bos,dréw.bos396@corp.locàl,UK,2025-01-20,,1
819,Jordan Mulder,jordàn.muldér340@shop.éu,NL,2025-02-15,,1
820,Eva Hendriks,eva.hendriks129@shop.eu,NL,2024-11-26,,1
821,Finn Smit,finn.smit381@example.com,UK,2025-01-22,,1
822,Finn Visser,finn.vissér310@éxàmplé.com,NL,2025-03-08,,1
823,Taylor Kok,,NL,2025-02-16,,1
824,Romy Willems,romy.willems415@example.com,NL,2025-01-23,,1
825,Eva Vos,eva.vos159@corp.local,BE,2025-02-25,,1
826,Noa Meijer,noà.méijér263@màil.nl,UK,2025-02-26,2025-08-26,0
826,Noa Meijer,noà.méijér263@màil.nl,FR,2025-08-26,,1
827,Finn van Dijk,finn.van.dijk414@shop.eu,FR,2025-02-28,,1
828,Kai Hendriks,kai.hendriks174@example.com,DE,2025-03-12,,1
829,Jesse Peters,jesse.peters328@shop.eu,DE,2024-12-29,,1
830,Milan van Leeuwen,milan.van.leeuwen58@example.com,FR,2025-01-15,2025-07-12,0
830,Milan van Leeuwen,milan.van.leeuwen58@example.com,UK,2025-07-12,,1
831,Sanne Kok,sanne.kok591@retail.co.uk,DE,2025-01-09,,1
832,Jesse Visser,jesse.visser606@retail.co.uk,FR,2025-01-07,,1
833,Alex Bos,alex.bos711@mail.nl,FR,2025-02-07,,1
834,Milan van Leeuwen,milan.van.leeuwen449@retail.co.uk,FR,2025-03-11,,1
835,Finn Peters,finn.peters781@retail.co.uk,BE,2025-01-23,,1
836,Eva Hendriks,eva.hendriks177@example.com,UK,2025-01-15,,1
837,Noa Klein,noa.klein528@example.com,FR,2025-03-07,2025-10-14,0
837,Noa Klein,noa.klein528@example.com,DE,2025-10-14,,1
838,Jamie De Vries,jamie.de.vries583@corp.local,NL,2024-12-20,,1
839,Lars Bos,lars.bos762@example.com,DE,2025-03-07,,1
840,Drew Kok,drew.kok986@mail.nl,FR,2025-01-31,,1
841,Jordan Meijer,jordan.meijer307@example.com,DE,2025-03-17,,1
842,Robin de Boer,robin.de.boer756@mail.nl,DE,2024-12-09,2025-06-11,0
842,Robin de Boer,robin.de.boer756@mail.nl,UK,2025-06-11,,1
843,Romy Maas,romy.maas490@corp.local,UK,2024-12-23,,1
844,Jesse Willems,jéssé.willéms930@rétàil.co.uk,NL,2025-02-02,,1
845,Robin Bakker,robin.bàkkér983@màil.nl,NL,2025-01-02,2025-08-26,0
845,Robin Bakker,robin.bàkkér983@màil.nl,BE,2025-08-26,,1
846,Sam Smit,sam.smit69@mail.nl,DE,2024-12-03,,1
847,Noa Peters,noa.peters453@shop.eu,BE,2025-02-10,,1
848,Avery Kok,avery.kok308@corp.local,UK,2025-03-13,,1
849,Kai Bos,,FR,2025-01-05,,1
850,Avery Meijer,avery.meijer218@mail.nl,NL,2024-12-15,,1
851,Alex de Boer,alex.de.boer349@corp.local,DE,2024-12-03,,1
852,Robin van Dijk,robin.van.dijk146@example.com,FR,2025-02-13,,1
853,Kai Visser,kai.visser676@corp.local,NL,2025-03-15,,1
854,Jesse Visser,jesse.visser240@shop.eu,UK,2024-11-23,,1
855,Romy Mulder,romy.mulder37@example.com,DE,2025-02-27,,1
856,Avery Smit,àvéry.smit750@màil.nl,NL,2025-02-02,,1
857,Jamie Jansen,jamie.jansen607@example.com,BE,2025-01-19,2025-08-12,0
857,Jamie Jansen,jamie.jansen607@example.com,FR,2025-08-12,,1
858,Jamie Vos,jàmié.vos422@rétàil.co.uk,FR,2025-01-13,,1
859,Kai Vos,kài.vos183@màil.nl,BE,2024-12-24,,1
860,Alex Meijer,alex.meijer299@mail.nl,NL,2025-02-19,,1
861,Taylor Mulder,taylor.mulder929@example.com,BE,2025-01-07,2025-07-27,0
861,Taylor Mulder,taylor.mulder929@example.com,DE,2025-07-27,,1
862,Taylor Klein,taylor.klein878@mail.nl,DE,2024-11-20,,1
863,Jesse Mulder,jesse.mulder688@shop.eu,UK,2025-02-24,,1
864,Noa Klein,noa.klein266@shop.eu,UK,2025-02-17,,1
865,Noa van Leeuwen,,NL,2024-11-18,,1
866,Casey van Leeuwen,casey.van.leeuwen760@retail.co.uk,DE,2024-12-16,,1
867,Kai Meijer,kai.meijer986@retail.co.uk,DE,2024-11-26,,1
868,Eva Peters,eva.peters515@shop.eu,NL,2024-11-25,,1
869,Noa Mulder,noà.muldér100@éxàmplé.com,BE,2024-12-10,,1
870,Avery van Leeuwen,avery.van.leeuwen629@example.com,DE,2025-02-17,,1
871,Casey de Boer,casey.de.boer425@shop.eu,UK,2024-12-23,2025-07-14,0
871,Casey de Boer,casey.de.boer425@shop.eu,BE,2025-07-14,,1
872,Romy Scholten,romy.scholten374@mail.nl,UK,2024-11-26,,1
873,Drew Smit,dréw.smit137@shop.éu,DE,2025-02-20,,1
874,Lars de Boer,lars.de.boer256@retail.co.uk,FR,2024-12-22,,1
875,Jamie Maas,jamie.maas985@example.com,UK,2025-01-12,,1
876,Jesse De Vries,jesse.de.vries281@shop.eu,NL,2024-12-08,,1
877,Lars De Vries,làrs.dé.vriés490@corp.locàl,DE,2024-12-23,,1
878,Sam Hendriks,sam.hendriks850@corp.local,UK,2025-01-28,2025-09-12,0
878,Sam Hendriks,sam.hendriks850@corp.local,FR,2025-09-12,,1
879,Lars Jansen,làrs.jànsén189@shop.éu,DE,2025-03-12,,1
880,Noa van Leeuwen,noa.van.leeuwen452@corp.local,NL,2025-01-05,,1
881,Romy Maas,romy.maas467@example.com,UK,2025-01-14,2025-07-28,0
881,Romy Maas,romy.maas467@example.com,NL,2025-07-28,,1
882,Taylor Mulder,taylor.mulder256@mail.nl,FR,2025-01-10,,1
883,Casey Hendriks,casey.hendriks105@shop.eu,NL,2025-03-12,,1
884,Sam Klein,sam.klein762@mail.nl,FR,2025-02-25,,1
885,Sam Bakker,sam.bakker927@shop.eu,FR,2025-01-19,,1
886,Lars Klein,lars.klein628@example.com,FR,2025-01-31,,1
887,Sanne Mulder,sanne.mulder512@example.com,UK,2024-12-22,,1
888,Kai Bos,kai.bos787@shop.eu,NL,2024-12-26,,1
889,Avery van Dijk,avery.van.dijk303@example.com,BE,2025-03-04,2025-10-03,0
889,Avery van Dijk,avery.van.dijk303@example.com,NL,2025-10-03,,1
890,Kai Bakker,kai.bakker948@shop.eu,NL,2024-11-19,,1
891,Romy Jansen,romy.jansen574@shop.eu,BE,2024-11-29,2025-09-04,0
891,Romy Jansen,romy.jansen574@shop.eu,UK,2025-09-04,,1
892,Luuk van Dijk,luuk.van.dijk83@retail.co.uk,NL,2025-01-22,,1
893,Luuk van Leeuwen,,DE,2025-01-25,2025-10-31,0
893,Luuk van Leeuwen,,FR,2025-10-31,,1
894,Lars Bos,lars.bos16@shop.eu,FR,2025-02-01,,1
895,Sanne van Dijk,sanne.van.dijk483@retail.co.uk,DE,2025-03-14,,1
896,Jordan Klein,jordan.klein839@mail.nl,BE,2024-12-30,2025-06-12,0
896,Jordan Klein,jordan.klein839@mail.nl,UK,2025-06-12,,1
897,Jamie van Dijk,jamie.van.dijk971@example.com,DE,2025-01-02,,1
898,Taylor De Vries,taylor.de.vries373@corp.local,NL,2025-02-12,,1
899,Jesse Smit,jesse.smit689@shop.eu,FR,2024-11-26,,1
900,Alex Bakker,alex.bakker74@mail.nl,NL,2025-02-24,,1
901,Taylor Visser,,DE,2024-12-26,,1
902,Chris Jansen,,UK,2024-12-22,2025-08-19,0
902,Chris Jansen,,NL,2025-08-19,,1
903,Drew Mulder,drew.mulder686@retail.co.uk,UK,2024-12-10,2025-08-06,0
903,Drew Mulder,drew.mulder686@retail.co.uk,NL,2025-08-06,,1
904,Alex Meijer,alex.meijer763@retail.co.uk,UK,2025-03-01,,1
905,Robin Peters,robin.peters911@corp.local,NL,2024-11-28,,1
906,Casey De Vries,casey.de.vries213@mail.nl,DE,2025-03-08,,1
907,Jamie Bos,jamie.bos262@example.com,NL,2025-02-28,,1
908,Alex Hendriks,àléx.héndriks978@éxàmplé.com,NL,2024-11-29,,1
909,Romy Willems,romy.willems534@corp.local,DE,2024-12-16,,1
910,Avery Kuipers,,DE,2025-01-26,,1
911,Chris Jansen,chris.jansen982@corp.local,BE,2025-01-14,,1
912,Robin Smit,robin.smit692@màil.nl,BE,2025-01-24,,1
913,Lars Vos,lars.vos216@example.com,BE,2024-12-16,,1
914,Sanne van Dijk,sanne.van.dijk504@example.com,FR,2025-01-31,2025-06-22,0
914,Sanne van Dijk,sanne.van.dijk504@example.com,DE,2025-06-22,,1
915,Chris Bos,chris.bos641@mail.nl,NL,2025-02-28,,1
916,Drew de Boer,drew.de.boer110@example.com,NL,2024-12-24,,1
917,Milan Maas,milan.maas60@retail.co.uk,FR,2025-03-06,2025-11-09,0
917,Milan Maas,milan.maas60@retail.co.uk,UK,2025-11-09,,1
918,Luuk Visser,luuk.visser326@retail.co.uk,DE,2024-11-26,,1
919,Kai Visser,kai.visser268@shop.eu,FR,2025-01-22,,1
920,Eva Visser,eva.visser581@shop.eu,BE,2025-01-09,,1
921,Eva Peters,eva.peters201@corp.local,UK,2025-02-27,2025-07-13,0
921,Eva Peters,eva.peters201@corp.local,NL,2025-07-13,,1
922,Eva Smit,eva.smit160@mail.nl,DE,2025-02-15,,1
923,Chris de Boer,chris.dé.boér330@shop.éu,NL,2025-01-21,,1
924,Finn van Leeuwen,finn.van.leeuwen743@retail.co.uk,UK,2025-01-26,,1
925,Finn Bakker,finn.bakker365@mail.nl,FR,2024-11-19,,1
926,Sam Visser,sam.visser720@retail.co.uk,BE,2025-01-04,,1
927,Milan Hendriks,milan.hendriks928@retail.co.uk,DE,2025-03-17,,1
928,Jamie Mulder,jamie.mulder565@shop.eu,DE,2024-12-09,,1
929,Robin Willems,robin.willems64@shop.eu,NL,2024-11-26,,1
930,Avery van Dijk,àvéry.vàn.dijk549@éxàmplé.com,FR,2025-02-15,,1
931,Noa Bakker,noa.bakker987@corp.local,FR,2025-01-05,,1
932,Lars Kuipers,lars.kuipers107@example.com,DE,2024-12-24,,1
933,Noa Jansen,noa.jansen897@mail.nl,UK,2025-01-10,,1
934,Kai Kuipers,kai.kuipers505@example.com,UK,2025-02-11,,1
935,Avery Visser,avery.visser916@retail.co.uk,DE,2025-03-13,,1
936,Kai Kuipers,kai.kuipers912@shop.eu,UK,2024-12-11,2025-07-23,0
936,Kai Kuipers,kai.kuipers912@shop.eu,DE,2025-07-23,,1
937,Drew Kok,drew.kok571@corp.local,FR,2025-01-17,,1
938,Sanne Bakker,sanne.bakker267@example.com,FR,2025-02-28,2025-07-13,0
938,Sanne Bakker,sanne.bakker267@example.com,DE,2025-07-13,,1
939,Avery Meijer,avery.meijer611@corp.local,UK,2025-03-11,2025-08-15,0
939,Avery Meijer,avery.meijer611@corp.local,NL,2025-08-15,,1
940,Avery van Dijk,,UK,2025-02-14,,1
941,Sanne Visser,sanne.visser344@example.com,BE,2025-03-15,,1
942,Lars van Leeuwen,lars.van.leeuwen350@retail.co.uk,BE,2024-11-27,,1
943,Chris Mulder,,UK,2025-01-24,,1
944,Jordan Maas,jordan.maas531@retail.co.uk,UK,2025-01-10,,1
945,Sanne Kuipers,,FR,2025-02-14,,1
946,Milan Peters,milan.peters251@shop.eu,UK,2024-11-20,,1
947,Lars Peters,lars.peters706@shop.eu,BE,2025-03-03,,1
948,Jamie Kuipers,jamie.kuipers805@retail.co.uk,UK,2025-02-23,2025-08-12,0
948,Jamie Kuipers,jamie.kuipers805@retail.co.uk,NL,2025-08-12,,1
949,Luuk Visser,luuk.visser419@retail.co.uk,DE,2025-01-16,,1
950,Chris Hendriks,,UK,2024-11-29,,1
951,Avery van Dijk,avery.van.dijk711@mail.nl,UK,2024-12-28,,1
952,Sam Smit,sam.smit324@example.com,NL,2024-12-12,,1
953,Luuk De Vries,,DE,2025-03-08,,1
954,Chris Kuipers,chris.kuipérs73@corp.locàl,FR,2025-01-09,2025-09-06,0
954,Chris Kuipers,chris.kuipérs73@corp.locàl,UK,2025-09-06,,1
955,Jamie Smit,jamie.smit673@corp.local,BE,2025-02-19,,1
956,Robin Bos,robin.bos131@example.com,FR,2025-01-05,,1
957,Jordan Kok,jordan.kok401@corp.local,NL,2025-01-09,2025-06-11,0
957,Jordan Kok,jordan.kok401@corp.local,DE,2025-06-11,,1
958,Luuk van Leeuwen,luuk.van.leeuwen380@example.com,BE,2025-02-20,,1
959,Jesse de Boer,jesse.de.boer552@retail.co.uk,UK,2024-12-04,,1
960,Sanne Peters,sanne.peters179@mail.nl,BE,2024-12-05,,1
961,Romy van Leeuwen,romy.van.leeuwen141@retail.co.uk,BE,2024-12-13,2025-06-17,0
961,Romy van Leeuwen,romy.van.leeuwen141@retail.co.uk,UK,2025-06-17,,1
962,Lars Kuipers,,NL,2025-02-10,,1
